Price,Current_Open,Current_Close,Open_6_Months_Ago,Close_6_Months_Ago,6m_%_Drop
Ticker,DX-Y.NYB,DX-Y.NYB,,,
Date,,,,,
2020-10-22,92.66999816894531,92.94999694824219,100.5,100.37999725341797,-7.401873389593849
2020-10-23,92.93000030517578,92.7699966430664,100.2300033569336,100.04000091552734,-7.267097366981878
2020-11-05,93.33999633789062,92.52999877929688,99.83999633789062,99.7300033569336,-7.219496977121231
2020-11-06,92.56999969482422,92.2300033569336,99.66999816894531,100.23999786376953,-7.990816717416404
2020-11-09,92.23999786376953,92.7300033569336,100.2300033569336,99.93000030517578,-7.205040454572353
2020-11-10,92.76000213623047,92.75,100.01000213623047,100.23999786376953,-7.472065067228717
2020-11-11,92.69999694824219,93.04000091552734,100.19000244140625,100.47000122070312,-7.395242574800265
2020-11-12,93.01000213623047,92.95999908447266,100.26000213623047,100.4000015258789,-7.410360884793943
2020-11-18,92.44000244140625,92.31999969482422,99.18000030517578,99.37000274658203,-7.094699463516219
2020-11-19,92.55999755859375,92.29000091552734,99.41999816894531,99.86000061035156,-7.5806125060643215
2020-12-16,90.48999786376953,90.44999694824219,97.08000183105469,97.41999816894531,-7.154589767714614
2020-12-17,90.2699966430664,89.81999969482422,97.41999816894531,97.62000274658203,-7.990168850953971
2020-12-18,89.83000183105469,90.0199966430664,97.66000366210938,97.04000091552734,-7.234134590097341
2020-12-23,90.5199966430664,90.41000366210938,97.23999786376953,97.43000030517578,-7.205169476627294
2020-12-24,90.27999877929688,90.33000183105469,97.3499984741211,97.5,-7.3538442758413485
2020-12-28,90.22000122070312,90.33999633789062,97.5,97.54000091552734,-7.381591665015607
2020-12-29,90.20999908447266,90.01000213623047,97.4000015258789,97.38999938964844,-7.577777286855991
2020-12-30,89.9800033569336,89.62999725341797,97.38999938964844,97.19999694824219,-7.788065774173991
2020-12-31,89.61000061035156,89.94000244140625,97.1500015258789,97.31999969482422,-7.5832277810934485
2021-01-04,89.93000030517578,89.87999725341797,97.1500015258789,96.79000091552734,-7.139170985378973
2021-01-05,89.9000015258789,89.44000244140625,96.75,96.87999725341797,-7.679598496013817
2021-01-06,89.4800033569336,89.52999877929688,96.98999786376953,96.43000030517578,-7.155451108619937
2021-01-07,89.31999969482422,89.83000183105469,96.44999694824219,96.69999694824219,-7.10444191726769
2023-03-22,103.19999694824219,102.3499984741211,109.58000183105469,110.22000122070312,-7.140267337525463
2023-03-23,102.5,102.52999877929688,110.16000366210938,110.63999938964844,-7.330080129330097
2023-03-24,102.5999984741211,103.12000274658203,111.4800033569336,111.3499984741211,-7.391105379720142
2023-03-27,103.12000274658203,102.86000061035156,111.23999786376953,113.19000244140625,-9.126249322595514
2023-03-28,102.75,102.43000030517578,113.0199966430664,114.0999984741211,-10.227868821218411
2023-03-29,102.48999786376953,102.63999938964844,114.0199966430664,114.11000061035156,-10.051705511657506
2023-03-30,102.62000274658203,102.13999938964844,114.19000244140625,112.5999984741211,-9.289519739093677
2023-03-31,102.19999694824219,102.51000213623047,113.01000213623047,112.25,-8.677058230529644
2023-04-03,102.58999633789062,102.08999633789062,111.75,112.12000274658203,-8.9457778835072
2023-04-04,102.01000213623047,101.58999633789062,112.16999816894531,111.75,-9.091725872133672
2023-04-05,101.5199966430664,101.8499984741211,111.58999633789062,110.06999969482422,-7.4679760547774805
2023-04-06,101.83000183105469,101.81999969482422,110.2300033569336,111.06999969482422,-8.328081412996568
2023-04-10,102.0999984741211,102.58000183105469,111.0199966430664,112.26000213623047,-8.622839943855375
2023-04-11,102.5199966430664,102.19999694824219,112.25,112.80000305175781,-9.397168277248946
2023-04-12,102.12999725341797,101.5,112.75,113.13999938964844,-10.288138105393541
2023-04-13,101.47000122070312,101.01000213623047,113.08000183105469,113.22000122070312,-10.78431280059019
2023-04-14,101.0,101.55000305175781,113.30999755859375,113.31999969482422,-10.386513126335629
2023-04-17,101.58000183105469,102.0999984741211,113.23999786376953,112.36000061035156,-9.131365326181061
2023-04-18,102.0999984741211,101.75,112.47000122070312,113.30999755859375,-10.202098497633417
2023-04-19,101.70999908447266,101.97000122070312,113.22000122070312,112.04000091552734,-8.987861132218756
2023-04-20,101.98999786376953,101.83999633789062,112.06999969482422,112.12999725341797,-9.17684934234999
2023-04-21,101.80000305175781,101.81999969482422,111.91999816894531,112.9800033569336,-9.877857435401182
2023-04-24,101.72000122070312,101.3499984741211,112.98999786376953,112.87999725341797,-10.21438612672162
2023-04-25,101.26000213623047,101.86000061035156,112.94000244140625,112.01000213623047,-9.061692109901154
2023-04-26,101.81999969482422,101.47000122070312,111.87999725341797,111.98999786376953,-9.393693047358997
2023-04-27,101.4000015258789,101.5,111.81999969482422,110.94999694824219,-8.517347641433993
2023-04-28,101.47000122070312,101.66999816894531,110.95999908447266,109.69999694824219,-7.31996262778889
2023-05-01,101.66999816894531,102.1500015258789,109.62000274658203,110.58999633789062,-7.6317886712145455
2023-05-02,102.1500015258789,101.95999908447266,110.5,110.66999816894531,-7.870244175098162
2023-05-03,101.86000061035156,101.33999633789062,110.66999816894531,111.52999877929688,-9.136557475958485
2023-05-04,101.19999694824219,101.4000015258789,111.5199966430664,111.4800033569336,-9.04198199454732
2023-05-05,101.33999633789062,101.20999908447266,111.54000091552734,111.3499984741211,-9.106420771083423
2023-05-08,101.27999877929688,101.37000274658203,112.16999816894531,112.93000030517578,-10.236427457145714
2023-05-09,101.4000015258789,101.61000061035156,112.97000122070312,110.87999725341797,-8.36038678994524
2023-05-10,101.62000274658203,101.4800033569336,110.79000091552734,110.12000274658203,-7.845985446923365
2023-05-12,102.0999984741211,102.68000030517578,109.6500015258789,110.55000305175781,-7.118952988990346
